id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
103,1461,Mastercard,Debit,5625472759967842,Oct-23,564,YES,2,$6237,Jan-06,2007,No
916,510,Visa,Credit,4061328991788690,Feb-23,114,NO,1,$9200,Jan-20,2020,No
917,510,Visa,Debit,4497861134959245,Jan-20,573,YES,2,$14797,Jan-20,2020,No
5638,256,Visa,Credit,4042007108574831,Feb-23,177,YES,1,$9400,Nov-10,2013,No
3989,256,Visa,Debit (Prepaid),4868990994344273,Jun-24,248,YES,2,$50,Jul-11,2011,No
6089,256,Mastercard,Credit,5764971120736645,Feb-20,402,YES,2,$1800,Dec-13,2013,No
2850,256,Amex,Credit,3.43199E+14,Oct-24,496,YES,1,$12400,May-04,2014,No
147,256,Visa,Credit,4577476596554924,Dec-10,553,YES,2,$14300,Jan-07,2007,No
1276,256,Mastercard,Debit,5355715623674970,Dec-24,956,YES,1,$27489,Feb-11,2011,No
1968,1410,Visa,Debit,4792996181300907,Jan-22,998,YES,2,$7846,Feb-20,2020,No
1720,574,Mastercard,Credit,5943886556523564,Sep-21,437,YES,2,$12500,Feb-20,2020,No
435,574,Discover,Credit,6741482633639648,Apr-20,360,NO,2,$10500,Jan-20,2020,No
1721,574,Mastercard,Debit (Prepaid),5680672417239483,Feb-20,195,YES,1,$72,Feb-20,2020,No
1722,574,Mastercard,Credit,5544918910984279,May-20,158,YES,1,$8800,Feb-20,2020,No
6015,1837,Mastercard,Debit,5837775089417018,Jan-11,189,YES,1,$11199,Dec-10,2010,No
259,1837,Visa,Debit,4205821347854727,May-20,679,YES,1,$8800,Jan-10,2010,No
5275,1837,Mastercard,Debit (Prepaid),5825065723069699,Sep-21,940,YES,1,$83,Oct-13,2013,No
2256,1837,Mastercard,Debit,5757614479800979,Nov-24,657,NO,1,$7217,Mar-10,2010,No
5307,1974,Mastercard,Credit,5282787263853461,Sep-22,115,YES,2,$9000,Oct-15,2015,No
278,1974,Mastercard,Debit,5805044569196975,Jan-20,947,YES,1,$15195,Jan-11,2011,No
2257,1974,Mastercard,Debit,5522110015947841,Feb-24,663,YES,1,$14747,Mar-10,2010,No
1723,30,Mastercard,Debit,5683330455656295,Feb-20,447,YES,2,$8998,Feb-20,2020,No
1429,1270,Amex,Credit,3.40244E+14,Mar-23,846,YES,2,$20400,Feb-20,2020,No
4313,1270,Visa,Debit,4554284422042742,Sep-22,212,YES,2,$13653,Aug-09,2016,No
222,1815,Amex,Credit,3.71092E+14,Feb-20,858,YES,2,$17800,Jan-10,2011,No
4582,1815,Mastercard,Debit (Prepaid),5200794681511676,Jul-24,836,YES,2,$52,Sep-05,2015,No
4371,1815,Mastercard,Debit (Prepaid),5906678291020827,Sep-23,935,YES,2,$56,Aug-11,2011,No
2035,1815,Mastercard,Debit,5159691137023059,Jan-24,232,YES,2,$3099,Mar-02,2012,No
682,805,Mastercard,Debit,5991004678910438,May-20,214,YES,1,$11805,Jan-20,2020,No
918,805,Visa,Debit,4256748017620071,Jan-20,433,YES,1,$17535,Jan-20,2020,No
3233,464,Amex,Credit,3.52397E+14,Aug-22,465,YES,2,$18000,Jun-02,2011,No
1724,1042,Mastercard,Debit (Prepaid),5849992280196253,Nov-24,858,YES,2,$95,Feb-20,2020,No
2170,1579,Discover,Credit,6789723556516100,Sep-20,817,YES,1,$8200,Mar-08,2014,No
11,1579,Mastercard,Debit,5927292790575653,Nov-23,964,YES,2,$2143,Jan-99,2013,No
4163,1579,Mastercard,Debit,5184790316386758,Dec-21,128,YES,2,$6550,Aug-05,2016,No
3976,1579,Mastercard,Credit,5148202936285148,Apr-24,384,YES,2,$12800,Jul-11,2011,No
3830,1579,Visa,Debit,4707894398714464,Feb-20,848,YES,1,$15960,Jul-07,2010,No
683,830,Mastercard,Credit,5930929069464452,Feb-20,744,YES,2,$19000,Jan-20,2020,No
3899,830,Mastercard,Debit,5981196310914475,Jun-16,143,YES,1,$26575,Jul-09,2011,No
4678,465,Mastercard,Credit,5613327518828278,Jun-21,118,YES,2,$5800,Sep-08,2008,No
2433,465,Mastercard,Debit,5340964008686387,May-21,458,YES,2,$16047,Apr-02,2011,No
4879,1954,Visa,Credit,4802501874295829,Apr-24,196,YES,2,$5900,Sep-14,2014,No
2387,1954,Mastercard,Debit,5885722307882995,May-24,538,YES,2,$22722,Mar-19,2019,No
316,1954,Mastercard,Debit,5544865210857672,Jul-13,422,YES,2,$21258,Jan-13,2013,No
4749,959,Visa,Debit (Prepaid),4570842726552830,Jul-20,4,YES,2,$18,Sep-09,2009,No
1231,959,Mastercard,Debit (Prepaid),5030524191307854,Aug-23,680,YES,2,$8,Feb-10,2017,No
5693,1049,Visa,Debit,4967633206571164,Mar-23,284,YES,2,$14446,Nov-13,2013,No
2816,1049,Mastercard,Credit,5582940861805001,Aug-16,142,YES,1,$10500,May-01,2009,No
5823,1049,Visa,Debit,4788436311707750,Dec-23,234,YES,2,$13122,Dec-04,2009,No
5553,1049,Visa,Debit,4606238393574333,Nov-12,70,YES,1,$24519,Nov-08,2014,No
1310,1049,Visa,Credit,4661230447201577,May-15,53,YES,1,$9400,Feb-12,2012,No
4265,1049,Mastercard,Debit,5145877040417123,Mar-22,66,YES,2,$12121,Aug-08,2010,No
684,1925,Mastercard,Credit,5327121819423216,Nov-21,101,NO,2,$1300,Jan-20,2020,No
685,1925,Mastercard,Credit,5867592323939058,Jan-20,102,YES,1,$17500,Jan-20,2020,No
3940,1088,Mastercard,Credit,5759964167622790,Jan-23,828,YES,1,$10700,Jul-10,2011,No
4574,1088,Amex,Credit,3.56217E+14,Jan-23,298,YES,2,$7300,Sep-05,2010,No
6095,1088,Visa,Debit,4661688933459307,Jun-16,432,YES,1,$15194,Dec-13,2013,No
4106,14,Visa,Credit,4493101815036488,Jun-24,137,YES,1,$5400,Aug-01,2008,No
2076,14,Amex,Credit,3.36131E+14,Dec-22,979,YES,2,$14100,Mar-05,2008,No
2164,14,Visa,Debit,4610833826779556,Apr-18,523,YES,2,$3899,Mar-07,2008,No
5159,14,Mastercard,Debit (Prepaid),5644525290796847,May-20,601,YES,1,$22,Oct-09,2010,No
3082,14,Visa,Debit,4124567693793737,Apr-22,870,NO,1,$16464,May-10,2012,No
4266,162,Mastercard,Debit,5125647538274113,May-22,824,YES,1,$39591,Aug-08,2011,No
5938,162,Mastercard,Debit,5099776027896183,Dec-22,812,YES,1,$39452,Dec-08,2010,No
5694,162,Visa,Debit,4338781388247802,Mar-14,826,YES,2,$27266,Nov-13,2013,No
2240,162,Visa,Credit,4524849172878282,Oct-20,975,YES,2,$15400,Mar-09,2012,No
3569,162,Mastercard,Credit,5475237541011918,Feb-14,774,YES,1,$16700,Jun-13,2013,No
5371,1692,Mastercard,Debit,5383177529361615,Mar-20,716,YES,1,$38048,Nov-01,2007,No
5618,1692,Mastercard,Debit,5554581325182985,Jan-22,904,YES,2,$7564,Nov-10,2013,No
3646,1692,Mastercard,Debit,5656878998719323,Nov-23,789,YES,2,$35203,Jul-91,2010,No
5838,380,Mastercard,Credit,5764817007089895,Jul-23,815,YES,2,$10800,Dec-05,2010,No
3538,380,Visa,Credit,4018146556727350,May-23,544,NO,2,$8000,Jun-11,2011,No
4219,141,Mastercard,Debit,5815754119556359,Feb-24,221,YES,1,$4729,Aug-07,2014,No
3028,141,Visa,Credit,4362354248365750,Jan-21,283,YES,2,$6400,May-09,2009,No
5514,141,Visa,Credit,4620287459795673,Feb-22,745,YES,1,$9200,Nov-07,2014,No
4073,141,Visa,Credit,4595319622489775,Aug-18,349,NO,1,$8000,Jul-18,2018,No
2952,141,Visa,Debit,4385951951421354,Feb-22,796,YES,2,$17235,May-07,2007,No
3941,1348,Mastercard,Debit,5372184619325693,Nov-20,785,YES,2,$1,Jul-10,2010,No
3086,1348,Amex,Credit,3.13148E+14,Oct-21,576,YES,2,$0,May-11,2011,No
2669,1348,Visa,Debit,4924159268930796,Sep-10,790,YES,1,$1,Apr-10,2010,No
4042,1348,Visa,Debit,4139051015604116,Aug-18,15,YES,1,$1,Jul-15,2015,No
4137,1348,Mastercard,Debit,5792498646569711,Dec-24,554,YES,1,$0,Aug-04,2009,No
4982,1348,Discover,Credit,6283858533446011,Apr-23,427,YES,1,$0,Oct-03,2007,No
6137,1256,Mastercard,Debit,5772730644295426,Oct-21,852,YES,2,$28850,Dec-18,2018,No
5160,1256,Mastercard,Credit,5948729602096653,Jun-15,95,YES,1,$15700,Oct-09,2010,No
236,1256,Mastercard,Debit (Prepaid),5018794058509930,Jan-21,807,YES,2,$79,Jan-10,2011,No
6116,1256,Visa,Credit,4888697499810645,Jan-20,276,YES,2,$18500,Dec-15,2015,No
1969,1690,Visa,Debit,4693555328780539,May-22,281,YES,2,$14495,Feb-20,2020,No
686,1690,Mastercard,Debit,5487985553439546,Dec-23,103,YES,2,$15906,Jan-20,2020,No
5717,169,Visa,Debit,4032033794787095,Jul-22,167,YES,1,$10194,Nov-15,2015,No
5655,169,Mastercard,Debit (Prepaid),5746544800697198,Sep-21,335,YES,2,$91,Nov-11,2011,No
3256,169,Mastercard,Debit,5995053751840192,Feb-24,267,YES,1,$12591,Jun-03,2010,No
2317,169,Mastercard,Debit,5802870059687260,Jul-22,990,NO,1,$10574,Mar-13,2013,No
4220,1955,Mastercard,Debit (Prepaid),5391951338573410,Jan-20,356,YES,2,$92,Aug-07,2009,No
4184,1955,Mastercard,Debit,5751709126583195,Mar-21,435,YES,1,$7338,Aug-06,2016,No
5712,1807,Mastercard,Debit,5678405303384008,Mar-22,24,YES,2,$26838,Nov-15,2015,No
4123,1807,Visa,Debit,4963369225142746,Sep-09,418,YES,1,$38154,Aug-03,2011,No
2823,1807,Amex,Credit,3.21247E+14,Aug-20,300,YES,2,$13200,May-02,2014,No
165,1807,Mastercard,Debit (Prepaid),5207231566469664,Mar-14,198,YES,1,$89,Jan-08,2015,No
2837,1807,Amex,Credit,3.42755E+14,Apr-07,743,YES,2,$3900,May-03,2008,No
5875,102,Visa,Debit,4735775382501736,Jul-24,45,YES,1,$7676,Dec-06,2010,No
3816,257,Mastercard,Debit,5723984491385619,Mar-22,703,YES,2,$13345,Jul-07,2010,No
4386,257,Visa,Credit,4575711221736157,Nov-24,777,YES,1,$8000,Aug-11,2011,No
5127,257,Mastercard,Debit (Prepaid),5756681783759529,Mar-22,331,YES,2,$87,Oct-08,2012,No
104,257,Mastercard,Debit,5556746533263402,Oct-24,516,YES,2,$6395,Jan-06,2014,No
687,911,Mastercard,Credit,5288171160215324,Jan-23,828,YES,1,$8900,Jan-20,2020,No
2748,987,Mastercard,Debit (Prepaid),5929319761273570,Feb-24,367,YES,1,$69,Apr-15,2015,No
4146,987,Visa,Debit,4783135306510626,Jan-21,128,YES,1,$18912,Aug-04,2008,No
5090,987,Mastercard,Debit,5232731518306860,Sep-21,971,YES,1,$23021,Oct-07,2011,No
373,987,Mastercard,Debit,5920175797699651,Aug-21,420,YES,1,$21985,Jan-18,2018,No
919,101,Visa,Credit,4892534625652849,Dec-23,286,YES,2,$5300,Jan-20,2020,No
237,1141,Mastercard,Debit,5787921795028281,Jul-20,29,YES,2,$2397,Jan-10,2013,No
3817,1141,Mastercard,Credit,5626143345177540,Nov-12,318,YES,2,$2800,Jul-07,2010,No
3624,1141,Visa,Debit,4145457087186133,Feb-20,837,YES,1,$10466,Jun-17,2017,No
3269,1141,Amex,Credit,3.82984E+14,Dec-12,950,NO,1,$9400,Jun-04,2011,No
5224,1141,Visa,Debit,4094653186833148,Jun-23,298,YES,2,$20161,Oct-10,2010,No
1277,1682,Mastercard,Credit,5399068844339829,Sep-24,512,YES,1,$12600,Feb-11,2015,No
2517,1682,Visa,Credit,4639536674901608,Jan-24,981,NO,1,$14300,Apr-06,2007,No
3407,1682,Visa,Debit,4404150274692596,Mar-22,155,YES,1,$23452,Jun-08,2011,No
238,1682,Mastercard,Credit,5970339574772530,Oct-21,757,YES,2,$13200,Jan-10,2014,No
3408,1682,Visa,Credit,4892298386279580,Jan-13,50,YES,1,$13500,Jun-08,2008,No
920,481,Visa,Credit,4880198318553266,Jan-24,660,YES,1,$17600,Jan-20,2020,No
688,978,Mastercard,Debit,5950613249503517,Aug-20,608,YES,2,$16558,Jan-20,2020,No
689,1550,Mastercard,Debit,5510529698460163,Dec-24,410,YES,1,$44717,Jan-20,2020,No
1725,1550,Mastercard,Credit,5447265501719265,Nov-21,636,NO,1,$13700,Feb-20,2020,No
690,1550,Mastercard,Debit,5679761417086761,Apr-20,123,YES,2,$14332,Jan-20,2020,No
1970,1162,Visa,Debit,4716305740813495,Jun-22,984,YES,1,$15695,Feb-20,2020,No
1454,1162,Discover,Credit,6492132286425890,Feb-20,811,YES,1,$13700,Feb-20,2020,No
2365,172,Mastercard,Debit,5195057277840268,Oct-20,855,YES,1,$19600,Mar-17,2017,No
3458,172,Visa,Debit,4366055356305424,Jun-21,186,YES,1,$17815,Jun-09,2010,No
1232,172,Mastercard,Debit,5453650582708795,Nov-15,531,YES,1,$16373,Feb-10,2010,No
31,892,Visa,Debit,4479062988731370,Nov-21,628,YES,2,$14340,Jan-02,2009,No
5656,315,Mastercard,Debit (Prepaid),5956867363687567,Aug-24,701,YES,1,$109,Nov-11,2011,No
1726,315,Mastercard,Debit,5046535005565011,Mar-23,821,YES,1,$16218,Feb-20,2020,No
3121,315,Mastercard,Debit,5948980046719583,May-24,710,YES,1,$22115,May-12,2012,No
3246,1739,Visa,Debit (Prepaid),4443766253735109,Apr-24,361,YES,1,$80,Jun-02,2011,No
1727,836,Mastercard,Debit,5172517796855710,Feb-20,817,NO,2,$18261,Feb-20,2020,No
2413,39,Visa,Debit,4660445166648632,Dec-12,610,YES,1,$1325,Apr-00,2011,No
2039,39,Visa,Credit,4877727463431062,Jan-23,537,YES,2,$16900,Mar-02,2007,No
413,155,Amex,Credit,3.04991E+14,Feb-23,972,YES,2,$6500,Jan-20,2020,No
279,155,Mastercard,Credit,5689609387142035,Feb-21,393,NO,1,$7800,Jan-11,2011,No
239,155,Mastercard,Debit,5290515548238201,Dec-22,813,NO,1,$9294,Jan-10,2011,No
2281,155,Mastercard,Debit,5358949072497400,Dec-11,324,YES,2,$12163,Mar-11,2011,No
3111,155,Visa,Debit,4972569366952714,Jan-20,855,YES,2,$14959,May-11,2011,No
5793,155,Mastercard,Debit (Prepaid),5039304998585215,Nov-23,721,YES,2,$15,Dec-03,2010,No
2026,1305,Mastercard,Debit,5735388999396191,Jul-22,260,YES,1,$18118,Mar-01,2007,No
1260,1305,Visa,Debit,4804168677193110,Mar-23,32,YES,2,$22025,Feb-10,2010,No
2229,1305,Mastercard,Credit,5216010288888583,Sep-11,983,YES,1,$9100,Mar-09,2015,No
3409,1504,Visa,Debit,4320358361635021,Oct-13,729,YES,2,$16064,Jun-08,2011,No
3486,1504,Mastercard,Credit,5039473078606416,Sep-24,356,YES,1,$6000,Jun-10,2011,No
5373,1504,Visa,Debit,4951288736229807,Feb-23,776,YES,2,$7136,Nov-01,2014,No
4963,1504,Discover,Credit,6418843769862227,Apr-21,423,YES,1,$3900,Oct-02,2010,No
3977,1504,Mastercard,Debit,5508687277469967,Jan-20,469,YES,1,$8444,Jul-11,2011,No
4119,1105,Mastercard,Debit,5256438428040603,Nov-20,880,YES,2,$12692,Aug-03,2012,No
2036,1105,Mastercard,Debit,5772409732789359,Apr-20,218,YES,2,$9027,Mar-02,2015,No
218,1105,Visa,Debit,4755440234138028,Oct-20,584,YES,1,$4507,Jan-09,2019,No
691,1761,Mastercard,Debit,5237616749088430,May-24,670,YES,1,$17963,Jan-20,2020,No
1971,1761,Visa,Credit,4717288923637339,Feb-20,818,YES,1,$12200,Feb-20,2020,No
1728,1761,Mastercard,Debit,5990008776952532,Feb-20,386,YES,2,$1996,Feb-20,2020,No
1729,215,Mastercard,Debit,5532144053662492,Jan-21,154,YES,2,$19998,Feb-20,2020,No
1430,215,Amex,Credit,3.68047E+14,Feb-20,882,YES,2,$15600,Feb-20,2020,No
1325,948,Mastercard,Debit,5196909207454962,May-23,71,YES,1,$13035,Feb-13,2013,No
3083,948,Visa,Credit,4763339915481098,Jun-23,488,YES,2,$8300,May-10,2010,No
1265,948,Amex,Credit,3.71833E+14,Jul-24,591,YES,2,$6200,Feb-11,2011,No
5695,948,Visa,Debit,4948154067393861,Mar-24,688,YES,2,$11795,Nov-13,2013,No
3376,948,Discover,Credit,6167888794302874,May-11,138,YES,1,$7900,Jun-08,2013,No
1455,862,Discover,Credit,6666283868705517,Feb-20,112,YES,1,$12900,Feb-20,2020,No
921,862,Visa,Debit,4223918113000039,Dec-20,371,YES,2,$6556,Jan-20,2020,No
3167,862,Mastercard,Credit,5170494527481348,May-22,731,NO,1,$3800,May-15,2015,No
5103,1514,Visa,Credit,4662421715985774,Oct-21,439,YES,2,$7800,Oct-07,2008,No
3325,1514,Mastercard,Credit,5382732373960615,Feb-16,56,YES,2,$10900,Jun-06,2012,No
78,1514,Mastercard,Debit,5602736350449912,Dec-24,673,YES,1,$1846,Jan-05,2005,No
4679,1514,Mastercard,Debit (Prepaid),5222744542088596,Aug-16,394,YES,1,$76,Sep-08,2015,No
4334,1514,Mastercard,Credit,5052545011580809,Jul-20,940,NO,1,$0,Aug-10,2010,No
2390,1698,Visa,Credit,4936494163188301,Jan-22,72,NO,1,$13400,Mar-19,2019,No
922,1698,Visa,Credit,4209685692130280,Jan-20,565,YES,1,$15800,Jan-20,2020,No
5639,1698,Visa,Debit,4949964634585996,Jun-11,341,YES,1,$14744,Nov-10,2010,No
436,1316,Discover,Credit,6193476799412108,Feb-20,669,YES,1,$8700,Jan-20,2020,No
692,1316,Mastercard,Debit,5196434400831396,Jan-22,696,YES,1,$12088,Jan-20,2020,No
330,1316,Mastercard,Credit,5242129479868764,Nov-24,288,YES,2,$4700,Jan-14,2014,No
1972,1316,Visa,Debit,4930615029109805,Jan-24,514,YES,2,$11983,Feb-20,2020,No
1730,1316,Mastercard,Debit,5894488780147229,Feb-20,182,YES,1,$11557,Feb-20,2020,No
693,1831,Mastercard,Debit,5889682038601562,Feb-20,815,YES,1,$12152,Jan-20,2020,No
437,1831,Discover,Credit,6125317256925478,Oct-23,681,YES,2,$11100,Jan-20,2020,No
2293,889,Visa,Credit,4476864861762314,Sep-22,669,YES,1,$14700,Mar-11,2011,No
4522,526,Mastercard,Debit (Prepaid),5754706935084019,Jun-21,827,NO,1,$52,Sep-02,2013,No
5204,526,Mastercard,Debit,5427548263390254,Dec-16,736,YES,1,$3224,Oct-10,2013,No
5917,526,Visa,Debit,4186305659535998,Nov-20,674,YES,2,$23001,Dec-07,2013,No
2091,526,Mastercard,Debit,5507762507273350,Jan-22,170,YES,1,$23652,Mar-05,2014,No
5500,526,Mastercard,Debit (Prepaid),5763661322183411,Sep-20,688,YES,1,$86,Nov-07,2013,No
5091,231,Mastercard,Debit (Prepaid),5133503724511818,Aug-21,528,YES,2,$80,Oct-07,2011,No
4221,231,Mastercard,Debit,5443684097691863,Oct-22,473,YES,1,$26097,Aug-07,2011,No
5718,231,Visa,Debit,4551009502548949,May-23,466,YES,1,$11032,Nov-15,2015,No
2474,231,Visa,Credit,4632232168339378,Jan-20,970,YES,1,$8900,Apr-04,2011,No
414,231,Amex,Credit,3.10401E+14,Feb-20,226,YES,2,$4700,Jan-20,2020,No
5255,910,Visa,Debit,4925413173106257,May-22,460,YES,1,$10523,Oct-11,2011,No
1431,910,Amex,Credit,3.27605E+14,Feb-20,199,YES,1,$8900,Feb-20,2020,No
3918,876,Visa,Debit,4967103653953670,May-21,962,YES,1,$6489,Jul-09,2013,No
5773,876,Mastercard,Debit,5497742793973953,Sep-20,24,NO,2,$9146,Dec-01,2012,No
5342,1509,Mastercard,Debit (Prepaid),5014318785325420,Mar-24,622,YES,1,$66,Oct-19,2019,No
2352,1509,Visa,Debit,4417739183409950,Jan-23,990,NO,1,$18138,Mar-15,2015,No
1347,1509,Mastercard,Debit,5352211789998935,Feb-21,443,YES,1,$23238,Feb-14,2014,No
5276,1509,Mastercard,Debit,5410637796399201,Sep-22,983,YES,1,$20706,Oct-13,2013,No
3685,1509,Visa,Credit,4762138266799478,Aug-22,495,YES,2,$12100,Jul-02,2010,No
5696,1422,Visa,Debit,4363891861741725,Mar-20,662,YES,2,$19781,Nov-13,2013,No
4983,1422,Discover,Credit,6967609497983390,Mar-23,334,YES,2,$9300,Oct-03,2012,No
3212,1422,Mastercard,Debit,5267551356380608,Dec-22,984,NO,2,$5451,Jun-99,2012,No
5515,1422,Visa,Debit,4103248264872952,Feb-16,23,YES,2,$6491,Nov-07,2013,No
923,1400,Visa,Credit,4051081191440795,Feb-23,42,YES,1,$6900,Jan-20,2020,No
415,1400,Amex,Credit,3.83476E+14,May-24,835,NO,2,$6100,Jan-20,2020,No
3796,492,Visa,Debit,4837452802436823,May-22,288,YES,1,$16905,Jul-06,2008,No
1002,1516,Mastercard,Debit,5503001623065365,Apr-20,552,YES,1,$47153,Feb-02,2006,No
3960,1516,Visa,Debit,4776377960241200,Dec-22,190,YES,2,$25010,Jul-10,2010,No
5973,1649,Mastercard,Debit,5178473684405564,Dec-22,562,YES,1,$232,Dec-09,2010,No
4410,1649,Mastercard,Credit,5012197802964363,Feb-16,674,YES,2,$100,Aug-13,2013,No
3697,1649,Mastercard,Debit (Prepaid),5855938431811539,Apr-17,656,YES,1,$80,Jul-03,2011,No
1432,1573,Amex,Credit,3.37444E+14,Dec-22,542,YES,2,$3300,Feb-20,2020,No
3326,583,Mastercard,Debit,5799169833597049,Jan-21,85,YES,1,$3483,Jun-06,2013,No
343,583,Amex,Credit,3.45109E+14,Feb-24,963,YES,2,$13900,Jan-15,2015,No
3238,1811,Mastercard,Debit,5158280368787690,Oct-24,616,YES,1,$70187,Jun-02,2011,No
291,1811,Visa,Debit,4077584980284629,Dec-21,84,NO,2,$7821,Jan-11,2014,No
3355,1811,Mastercard,Debit,5978884065247077,Oct-24,708,YES,2,$96637,Jun-07,2007,No
4894,1811,Discover,Credit,6977627305195042,Mar-22,233,YES,2,$44200,Sep-16,2016,No
2165,1811,Visa,Debit (Prepaid),4065795089404702,Aug-23,765,NO,1,$68,Mar-07,2007,No
331,1811,Mastercard,Debit (Prepaid),5320344964229690,Jan-21,628,YES,1,$54,Jan-14,2014,No
3978,1811,Mastercard,Debit,5879372260390616,May-22,403,YES,1,$62519,Jul-11,2011,No
3141,1811,Visa,Debit,4910341780863441,Nov-22,246,YES,1,$87408,May-13,2013,No
202,1054,Mastercard,Debit,5913847569907564,Mar-24,237,YES,2,$15100,Jan-09,2009,No
3860,1054,Mastercard,Debit,5349556696203116,May-24,875,YES,1,$2303,Jul-08,2011,No
924,1054,Visa,Credit,4295192613583548,Mar-23,349,YES,2,$9000,Jan-20,2020,No
5921,1678,Amex,Credit,3.56005E+14,Oct-21,507,YES,1,$12600,Dec-08,2008,No
3435,1678,Mastercard,Debit,5240082203312523,May-21,393,YES,1,$25027,Jun-09,2009,No
4680,1678,Mastercard,Debit,5127936739014860,Jan-23,896,YES,1,$30424,Sep-08,2011,No
1731,333,Mastercard,Debit,5689212244021237,Aug-22,924,YES,2,$14304,Feb-20,2020,No
5311,1412,Visa,Debit,4621223878831288,Jun-16,682,YES,2,$19081,Oct-15,2015,No
5687,1412,Mastercard,Debit,5395339623143984,Sep-20,501,YES,2,$17401,Nov-13,2013,No
3067,1412,Mastercard,Credit,5135678062479808,Jul-21,505,YES,1,$12800,May-10,2016,No
3942,1412,Mastercard,Debit (Prepaid),5670005225763179,Jul-15,698,YES,1,$42,Jul-10,2011,No
3436,1412,Mastercard,Debit,5818161374881413,Jun-14,212,NO,2,$10404,Jun-09,2010,No
3715,177,Mastercard,Debit,5517723360584005,Jul-13,347,YES,1,$39422,Jul-04,2009,No
2681,177,Mastercard,Credit,5237138657431099,Sep-23,589,YES,1,$11900,Apr-11,2011,No
1152,177,Mastercard,Debit,5974924187009496,Jun-22,102,YES,2,$4880,Feb-08,2010,No
3653,177,Mastercard,Debit,5764898909630971,Apr-20,255,YES,2,$25392,Jul-98,2014,No
694,390,Mastercard,Credit,5591895053896003,Feb-20,836,YES,1,$18500,Jan-20,2020,No
695,390,Mastercard,Debit (Prepaid),5076996431094044,Jan-22,241,YES,1,$57,Jan-20,2020,No
3539,1577,Visa,Credit,4816860056537332,Nov-22,197,YES,1,$10100,Jun-11,2014,No
3437,1577,Mastercard,Debit,5764651900129904,Mar-24,596,YES,1,$2037,Jun-09,2013,No
3504,1577,Visa,Debit,4991364969575729,Jan-21,244,YES,2,$21999,Jun-10,2015,No
2394,1577,Mastercard,Debit,5557499918915420,Jan-21,576,YES,2,$15793,Apr-94,2012,No
4090,1609,Mastercard,Debit,5675256776194426,Jan-21,833,NO,1,$28844,Aug-98,2011,No
4681,1609,Mastercard,Debit,5595385125014567,Aug-23,519,YES,1,$34023,Sep-08,2008,No
5992,1609,Amex,Credit,3.35445E+14,Sep-22,999,YES,1,$19400,Dec-10,2013,No
3510,1609,Amex,Credit,3.39793E+14,Jun-23,936,YES,1,$16100,Jun-11,2011,No
2353,1762,Visa,Credit,4300321753140483,Aug-22,628,YES,2,$18400,Mar-15,2015,No
3410,917,Visa,Debit,4191974309505453,Jan-18,802,YES,2,$17314,Jun-08,2014,No
2887,917,Mastercard,Debit,5404392353169210,Oct-20,819,YES,1,$20999,May-05,2007,No
5068,917,Visa,Debit,4475946693710004,Nov-06,530,YES,2,$7199,Oct-06,2013,No
2652,1717,Mastercard,Debit,5089930923373798,Aug-20,17,YES,1,$23956,Apr-10,2010,No
6122,1717,Mastercard,Debit,5773396250865734,Feb-19,800,YES,2,$17695,Dec-16,2016,No
1383,1717,Visa,Debit,4246551286869282,Aug-22,593,YES,2,$22765,Feb-18,2018,No
363,1717,Visa,Debit,4515082319612545,Feb-20,194,YES,1,$15934,Jan-17,2017,No
3029,1355,Visa,Debit,4107644655969763,Oct-17,870,YES,1,$9295,May-09,2009,No
3068,1355,Mastercard,Debit,5164840016148969,Aug-23,26,YES,2,$7112,May-10,2014,No
166,1668,Mastercard,Debit,5550568534248004,Jul-24,941,YES,2,$23712,Jan-08,2009,No
4185,1668,Mastercard,Debit,5549004168547038,Feb-21,29,YES,1,$33471,Aug-06,2011,No
4893,1668,Visa,Debit,4982899751098466,Feb-20,864,YES,1,$23240,Sep-15,2015,No
4440,1668,Visa,Debit,4249726842929939,Jul-22,917,YES,1,$18828,Aug-14,2014,No
4803,1668,Visa,Credit,4161722287532690,Oct-10,265,YES,1,$14000,Sep-10,2016,No
1153,1668,Mastercard,Debit (Prepaid),5921304090510635,Jul-22,404,YES,2,$20,Feb-08,2017,No
5260,1293,Mastercard,Debit,5037463911586202,May-21,117,YES,1,$16339,Oct-12,2012,No
696,1293,Mastercard,Debit,5078145607261496,Jul-21,614,YES,2,$23902,Jan-20,2020,No
925,1597,Visa,Debit,4777168194473448,Dec-24,558,YES,2,$38025,Jan-20,2020,No
926,1597,Visa,Credit,4696113920786154,Jul-20,495,YES,2,$22900,Jan-20,2020,No
697,1597,Mastercard,Debit,5452689036471935,Jul-24,803,YES,1,$24682,Jan-20,2020,No
927,202,Visa,Credit,4269419419379307,Feb-24,906,YES,2,$6200,Jan-20,2020,No
1973,493,Visa,Debit,4097047880363971,Oct-24,652,YES,2,$9241,Feb-20,2020,No
1261,361,Visa,Credit,4972676446491092,Jun-22,555,NO,2,$11500,Feb-10,2010,No
5839,361,Mastercard,Debit,5710919174207434,Sep-21,13,NO,1,$14958,Dec-05,2009,No
4703,361,Visa,Debit (Prepaid),4394875861818282,Mar-21,15,YES,2,$20,Sep-08,2008,No
5055,361,Mastercard,Debit,5615301359229492,Jun-08,29,NO,1,$4581,Oct-06,2009,No
